timestamp_s,id,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg,xE_m,yE_m,zE_m,rollE_deg,pitchE_deg,yawE_deg
1761141748.384716,0,0.032129,-0.012186,1.148684,4.820,-0.578,-87.163,0.032129,-0.012186,1.148684,4.820,-0.578,-87.163
1761141748.469743,0,0.032123,-0.012176,1.148863,4.692,-0.519,-87.156,0.032123,-0.012176,1.148863,4.692,-0.519,-87.156
1761141748.546872,0,0.032123,-0.012165,1.148898,4.739,-0.507,-87.158,0.032123,-0.012165,1.148898,4.739,-0.507,-87.158
1761141748.627585,0,0.032139,-0.012165,1.148790,4.764,-0.507,-87.157,0.032139,-0.012165,1.148790,4.764,-0.507,-87.157
1761141748.710513,0,0.032151,-0.012167,1.148814,4.791,-0.558,-87.168,0.032151,-0.012167,1.148814,4.791,-0.558,-87.168
1761141748.779758,0,0.032152,-0.012170,1.148903,4.801,-0.517,-87.156,0.032152,-0.012170,1.148903,4.801,-0.517,-87.156
1761141748.848183,0,0.032167,-0.012160,1.148942,4.791,-0.576,-87.159,0.032167,-0.012160,1.148942,4.791,-0.576,-87.159
1761141748.915720,0,0.032176,-0.012165,1.149166,4.757,-0.580,-87.164,0.032176,-0.012165,1.149166,4.757,-0.580,-87.164
1761141748.981838,0,0.032179,-0.012156,1.149158,4.699,-0.562,-87.160,0.032179,-0.012156,1.149158,4.699,-0.562,-87.160
1761141749.050618,0,0.032218,-0.012138,1.148376,4.679,-0.780,-87.164,0.032218,-0.012138,1.148376,4.679,-0.780,-87.164
1761141749.123857,0,0.032249,-0.012122,1.153032,4.713,-0.161,-87.150,0.032249,-0.012122,1.153032,4.713,-0.161,-87.150
1761141749.189260,0,0.032229,-0.012144,1.146974,4.746,-0.914,-87.178,0.032229,-0.012144,1.146974,4.746,-0.914,-87.178
1761141749.274624,0,0.032289,-0.012063,1.143667,4.218,-0.996,-87.164,0.032289,-0.012063,1.143667,4.218,-0.996,-87.164
1761141749.339535,0,0.032231,-0.012140,1.146852,4.662,-0.718,-87.158,0.032231,-0.012140,1.146852,4.662,-0.718,-87.158
1761141749.402251,0,0.032230,-0.012118,1.146959,4.671,-0.609,-87.155,0.032230,-0.012118,1.146959,4.671,-0.609,-87.155
1761141749.465397,0,0.032221,-0.012132,1.146965,4.609,-0.636,-87.164,0.032221,-0.012132,1.146965,4.609,-0.636,-87.164
1761141749.537649,0,0.032231,-0.012153,1.146860,4.676,-0.799,-87.171,0.032231,-0.012153,1.146860,4.676,-0.799,-87.171
1761141749.604097,0,0.032225,-0.012151,1.146987,4.641,-0.755,-87.160,0.032225,-0.012151,1.146987,4.641,-0.755,-87.160
1761141749.672921,0,0.032234,-0.012128,1.147004,4.684,-0.578,-87.160,0.032234,-0.012128,1.147004,4.684,-0.578,-87.160
1761141749.755877,0,0.032277,-0.012113,1.146946,4.712,-0.542,-87.160,0.032277,-0.012113,1.146946,4.712,-0.542,-87.160
1761141749.819511,0,0.032268,-0.012121,1.146960,4.702,-0.584,-87.162,0.032268,-0.012121,1.146960,4.702,-0.584,-87.162
1761141749.885834,0,0.032273,-0.012130,1.146881,4.736,-0.577,-87.165,0.032273,-0.012130,1.146881,4.736,-0.577,-87.165
1761141749.960140,0,0.032276,-0.012139,1.146824,4.740,-0.634,-87.164,0.032276,-0.012139,1.146824,4.740,-0.634,-87.164
1761141750.032379,0,0.032259,-0.012139,1.146793,4.674,-0.647,-87.166,0.032259,-0.012139,1.146793,4.674,-0.647,-87.166
1761141750.103536,0,0.032266,-0.012152,1.146862,4.642,-0.661,-87.161,0.032266,-0.012152,1.146862,4.642,-0.661,-87.161
1761141750.175483,0,0.032270,-0.012142,1.146826,4.727,-0.607,-87.162,0.032270,-0.012142,1.146826,4.727,-0.607,-87.162
1761141750.238225,0,0.032278,-0.012151,1.146772,4.773,-0.702,-87.165,0.032278,-0.012151,1.146772,4.773,-0.702,-87.165
1761141750.312394,0,0.032272,-0.012145,1.146760,4.742,-0.636,-87.163,0.032272,-0.012145,1.146760,4.742,-0.636,-87.163
1761141750.379769,0,0.032269,-0.012154,1.146805,4.685,-0.675,-87.158,0.032269,-0.012154,1.146805,4.685,-0.675,-87.158
1761141750.439368,0,0.032272,-0.012151,1.146823,4.733,-0.724,-87.168,0.032272,-0.012151,1.146823,4.733,-0.724,-87.168
1761141750.506282,0,0.032287,-0.012139,1.146737,4.755,-0.598,-87.162,0.032287,-0.012139,1.146737,4.755,-0.598,-87.162
1761141750.589623,0,0.032273,-0.012156,1.146830,4.654,-0.734,-87.167,0.032273,-0.012156,1.146830,4.654,-0.734,-87.167
1761141750.651655,0,0.032271,-0.012124,1.146880,4.669,-0.545,-87.155,0.032271,-0.012124,1.146880,4.669,-0.545,-87.155
1761141750.721181,0,0.032282,-0.012149,1.146880,4.690,-0.678,-87.164,0.032282,-0.012149,1.146880,4.690,-0.678,-87.164
1761141750.795793,0,0.032296,-0.012131,1.146765,4.727,-0.643,-87.163,0.032296,-0.012131,1.146765,4.727,-0.643,-87.163
1761141750.863223,0,0.032298,-0.012130,1.146874,4.683,-0.600,-87.167,0.032298,-0.012130,1.146874,4.683,-0.600,-87.167
1761141750.922845,0,0.032305,-0.012152,1.146669,4.757,-0.693,-87.166,0.032305,-0.012152,1.146669,4.757,-0.693,-87.166
1761141750.991707,0,0.032293,-0.012131,1.146788,4.678,-0.591,-87.165,0.032293,-0.012131,1.146788,4.678,-0.591,-87.165
1761141751.059215,0,0.032289,-0.012132,1.146756,4.657,-0.624,-87.163,0.032289,-0.012132,1.146756,4.657,-0.624,-87.163
1761141751.125554,0,0.032302,-0.012140,1.146812,4.663,-0.622,-87.165,0.032302,-0.012140,1.146812,4.663,-0.622,-87.165
1761141751.193527,0,0.032297,-0.012144,1.146761,4.697,-0.689,-87.160,0.032297,-0.012144,1.146761,4.697,-0.689,-87.160
1761141751.255917,0,0.032296,-0.012133,1.146787,4.699,-0.635,-87.162,0.032296,-0.012133,1.146787,4.699,-0.635,-87.162
1761141751.321814,0,0.032290,-0.012142,1.146755,4.695,-0.726,-87.175,0.032290,-0.012142,1.146755,4.695,-0.726,-87.175
1761141751.393198,0,0.032286,-0.012143,1.146726,4.642,-0.690,-87.158,0.032286,-0.012143,1.146726,4.642,-0.690,-87.158
1761141751.456780,0,0.032307,-0.012118,1.146771,4.713,-0.619,-87.160,0.032307,-0.012118,1.146771,4.713,-0.619,-87.160
1761141751.528173,0,0.032314,-0.012115,1.146729,4.797,-0.613,-87.164,0.032314,-0.012115,1.146729,4.797,-0.613,-87.164
1761141751.585143,0,0.032304,-0.012156,1.146652,4.739,-0.766,-87.167,0.032304,-0.012156,1.146652,4.739,-0.766,-87.167
1761141751.658106,0,0.032282,-0.012135,1.146835,4.641,-0.670,-87.171,0.032282,-0.012135,1.146835,4.641,-0.670,-87.171
1761141751.726711,0,0.032301,-0.012140,1.146739,4.650,-0.684,-87.160,0.032301,-0.012140,1.146739,4.650,-0.684,-87.160
1761141751.797252,0,0.032322,-0.012125,1.146612,4.718,-0.654,-87.164,0.032322,-0.012125,1.146612,4.718,-0.654,-87.164
1761141751.865081,0,0.032327,-0.012137,1.146603,4.704,-0.673,-87.163,0.032327,-0.012137,1.146603,4.704,-0.673,-87.163
1761141751.932152,0,0.032311,-0.012146,1.146512,4.753,-0.722,-87.170,0.032311,-0.012146,1.146512,4.753,-0.722,-87.170
1761141751.994876,0,0.032310,-0.012139,1.146500,4.735,-0.709,-87.169,0.032310,-0.012139,1.146500,4.735,-0.709,-87.169
1761141752.064131,0,0.032308,-0.012138,1.146507,4.739,-0.722,-87.167,0.032308,-0.012138,1.146507,4.739,-0.722,-87.167
1761141752.127393,0,0.032314,-0.012132,1.146421,4.789,-0.690,-87.163,0.032314,-0.012132,1.146421,4.789,-0.690,-87.163
1761141752.192225,0,0.032303,-0.012135,1.146314,4.750,-0.738,-87.170,0.032303,-0.012135,1.146314,4.750,-0.738,-87.170
1761141862.475661,0,0.018001,-0.003074,1.148967,-0.054,1.928,89.552,0.018001,-0.003074,1.148967,-0.054,1.928,89.552
1761141862.560035,0,0.018076,-0.003043,1.148728,-0.631,1.755,89.543,0.018076,-0.003043,1.148728,-0.631,1.755,89.543
1761141862.631845,0,0.017685,-0.003042,1.152574,-0.571,1.756,89.555,0.017685,-0.003042,1.152574,-0.571,1.756,89.555
1761141862.721078,0,0.017735,-0.003021,1.151175,-0.299,1.723,89.564,0.017735,-0.003021,1.151175,-0.299,1.723,89.564
1761141862.797516,0,0.017607,-0.003126,1.155385,-0.583,1.602,89.557,0.017607,-0.003126,1.155385,-0.583,1.602,89.557
1761141862.876743,0,0.017618,-0.003133,1.163535,-0.823,1.194,89.553,0.017618,-0.003133,1.163535,-0.823,1.194,89.553
1761141862.953847,0,0.017559,-0.003146,1.159702,-0.460,1.420,89.553,0.017559,-0.003146,1.159702,-0.460,1.420,89.553
1761141863.038642,0,0.017586,-0.003158,1.159591,-0.600,1.541,89.554,0.017586,-0.003158,1.159591,-0.600,1.541,89.554
1761141863.117860,0,0.017544,-0.003160,1.159697,-0.391,1.493,89.553,0.017544,-0.003160,1.159697,-0.391,1.493,89.553
1761141863.201431,0,0.017560,-0.003145,1.159661,-0.527,1.457,89.552,0.017560,-0.003145,1.159661,-0.527,1.457,89.552
1761141863.279594,0,0.017562,-0.003151,1.159642,-0.519,1.503,89.550,0.017562,-0.003151,1.159642,-0.519,1.503,89.550
1761141863.335898,0,0.017549,-0.003150,1.159698,-0.482,1.479,89.553,0.017549,-0.003150,1.159698,-0.482,1.479,89.553
1761141863.401202,0,0.017559,-0.003153,1.159583,-0.519,1.471,89.549,0.017559,-0.003153,1.159583,-0.519,1.471,89.549
1761141863.462523,0,0.017546,-0.003149,1.159634,-0.475,1.447,89.556,0.017546,-0.003149,1.159634,-0.475,1.447,89.556
1761141863.516700,0,0.017551,-0.003136,1.159736,-0.461,1.378,89.546,0.017551,-0.003136,1.159736,-0.461,1.378,89.546
1761141863.579110,0,0.017557,-0.003144,1.159603,-0.544,1.442,89.552,0.017557,-0.003144,1.159603,-0.544,1.442,89.552
1761141863.643438,0,0.017552,-0.003158,1.159614,-0.489,1.513,89.547,0.017552,-0.003158,1.159614,-0.489,1.513,89.547
1761141863.703360,0,0.017549,-0.003145,1.159654,-0.482,1.439,89.552,0.017549,-0.003145,1.159654,-0.482,1.439,89.552
1761141863.764019,0,0.017536,-0.003139,1.159661,-0.377,1.423,89.555,0.017536,-0.003139,1.159661,-0.377,1.423,89.555
1761141863.829829,0,0.017540,-0.003146,1.159632,-0.427,1.420,89.554,0.017540,-0.003146,1.159632,-0.427,1.420,89.554
1761141863.890635,0,0.017550,-0.003166,1.159487,-0.507,1.568,89.548,0.017550,-0.003166,1.159487,-0.507,1.568,89.548
1761141863.948295,0,0.017548,-0.003147,1.159634,-0.503,1.459,89.550,0.017548,-0.003147,1.159634,-0.503,1.459,89.550
1761141864.008404,0,0.017530,-0.003155,1.159576,-0.410,1.542,89.546,0.017530,-0.003155,1.159576,-0.410,1.542,89.546
1761141864.074166,0,0.017543,-0.003138,1.159575,-0.472,1.431,89.552,0.017543,-0.003138,1.159575,-0.472,1.431,89.552
1761141864.133077,0,0.017541,-0.003153,1.159557,-0.508,1.536,89.551,0.017541,-0.003153,1.159557,-0.508,1.536,89.551
1761141864.195482,0,0.017546,-0.003153,1.159611,-0.537,1.493,89.550,0.017546,-0.003153,1.159611,-0.537,1.493,89.550
1761141864.257094,0,0.017540,-0.003134,1.159619,-0.481,1.413,89.552,0.017540,-0.003134,1.159619,-0.481,1.413,89.552
1761141864.316205,0,0.017562,-0.003157,1.159558,-0.579,1.544,89.549,0.017562,-0.003157,1.159558,-0.579,1.544,89.549
1761141864.375576,0,0.017542,-0.003142,1.159607,-0.466,1.470,89.551,0.017542,-0.003142,1.159607,-0.466,1.470,89.551
1761141864.439914,0,0.017538,-0.003156,1.159624,-0.433,1.531,89.547,0.017538,-0.003156,1.159624,-0.433,1.531,89.547
1761141864.496184,0,0.017534,-0.003155,1.159612,-0.470,1.553,89.556,0.017534,-0.003155,1.159612,-0.470,1.553,89.556
1761141864.549957,0,0.017543,-0.003160,1.159578,-0.516,1.572,89.555,0.017543,-0.003160,1.159578,-0.516,1.572,89.555
1761141864.617112,0,0.017536,-0.003164,1.159530,-0.463,1.588,89.548,0.017536,-0.003164,1.159530,-0.463,1.588,89.548
1761141864.690610,0,0.017539,-0.003159,1.159594,-0.508,1.548,89.549,0.017539,-0.003159,1.159594,-0.508,1.548,89.549
1761141864.749895,0,0.017529,-0.003147,1.159619,-0.437,1.482,89.554,0.017529,-0.003147,1.159619,-0.437,1.482,89.554
1761141864.810055,0,0.017551,-0.003153,1.159554,-0.554,1.499,89.553,0.017551,-0.003153,1.159554,-0.554,1.499,89.553
1761141864.876504,0,0.017535,-0.003134,1.159614,-0.496,1.462,89.550,0.017535,-0.003134,1.159614,-0.496,1.462,89.550
1761141864.935621,0,0.017528,-0.003156,1.159558,-0.444,1.567,89.550,0.017528,-0.003156,1.159558,-0.444,1.567,89.550
1761141864.994919,0,0.017545,-0.003129,1.159627,-0.514,1.412,89.552,0.017545,-0.003129,1.159627,-0.514,1.412,89.552
1761141865.052846,0,0.017539,-0.003139,1.159615,-0.548,1.475,89.556,0.017539,-0.003139,1.159615,-0.548,1.475,89.556
1761141865.116112,0,0.017537,-0.003139,1.159616,-0.463,1.425,89.550,0.017537,-0.003139,1.159616,-0.463,1.425,89.550
1761141865.185402,0,0.017518,-0.003139,1.159663,-0.490,1.457,89.556,0.017518,-0.003139,1.159663,-0.490,1.457,89.556
1761141865.246203,0,0.017539,-0.003146,1.159573,-0.589,1.498,89.553,0.017539,-0.003146,1.159573,-0.589,1.498,89.553
1761141865.309997,0,0.017530,-0.003149,1.159572,-0.511,1.570,89.552,0.017530,-0.003149,1.159572,-0.511,1.570,89.552
1761141865.363832,0,0.017529,-0.003125,1.159592,-0.529,1.369,89.555,0.017529,-0.003125,1.159592,-0.529,1.369,89.555
1761141865.416951,0,0.017509,-0.003148,1.159640,-0.432,1.512,89.555,0.017509,-0.003148,1.159640,-0.432,1.512,89.555
1761141865.475656,0,0.017516,-0.003128,1.159688,-0.455,1.401,89.552,0.017516,-0.003128,1.159688,-0.455,1.401,89.552
1761141865.537685,0,0.017522,-0.003126,1.159716,-0.497,1.358,89.560,0.017522,-0.003126,1.159716,-0.497,1.358,89.560
1761141865.595475,0,0.017523,-0.003168,1.159625,-0.515,1.591,89.549,0.017523,-0.003168,1.159625,-0.515,1.591,89.549
1761141865.657361,0,0.017511,-0.003149,1.159632,-0.439,1.500,89.545,0.017511,-0.003149,1.159632,-0.439,1.500,89.545
1761141865.722107,0,0.017520,-0.003136,1.159650,-0.535,1.414,89.551,0.017520,-0.003136,1.159650,-0.535,1.414,89.551
1761141865.797122,0,0.017508,-0.003150,1.159597,-0.449,1.524,89.552,0.017508,-0.003150,1.159597,-0.449,1.524,89.552
1761141865.866889,0,0.017517,-0.003159,1.159647,-0.514,1.570,89.545,0.017517,-0.003159,1.159647,-0.514,1.570,89.545
1761141865.945364,0,0.017509,-0.003143,1.159682,-0.482,1.446,89.552,0.017509,-0.003143,1.159682,-0.482,1.446,89.552
1761141866.018181,0,0.017522,-0.003145,1.159674,-0.529,1.508,89.549,0.017522,-0.003145,1.159674,-0.529,1.508,89.549
1761141866.093047,0,0.017526,-0.003133,1.159611,-0.563,1.433,89.553,0.017526,-0.003133,1.159611,-0.563,1.433,89.553
1761141866.165902,0,0.017519,-0.003138,1.159671,-0.480,1.459,89.550,0.017519,-0.003138,1.159671,-0.480,1.459,89.550
1761141866.232640,0,0.017541,-0.003141,1.159620,-0.609,1.535,89.545,0.017541,-0.003141,1.159620,-0.609,1.535,89.545
1761141866.309106,0,0.017501,-0.003149,1.159630,-0.407,1.524,89.549,0.017501,-0.003149,1.159630,-0.407,1.524,89.549
1761141866.382467,0,0.017524,-0.003144,1.159606,-0.536,1.483,89.551,0.017524,-0.003144,1.159606,-0.536,1.483,89.551
1761141866.446306,0,0.017521,-0.003145,1.159546,-0.555,1.533,89.552,0.017521,-0.003145,1.159546,-0.555,1.533,89.552
1761141866.516094,0,0.017518,-0.003148,1.159608,-0.554,1.545,89.551,0.017518,-0.003148,1.159608,-0.554,1.545,89.551
1761141866.601808,0,0.017523,-0.003149,1.159567,-0.516,1.542,89.556,0.017523,-0.003149,1.159567,-0.516,1.542,89.556
1761141866.685058,0,0.017518,-0.003142,1.159645,-0.548,1.492,89.558,0.017518,-0.003142,1.159645,-0.548,1.492,89.558
1761141866.763251,0,0.017531,-0.003133,1.159601,-0.652,1.428,89.553,0.017531,-0.003133,1.159601,-0.652,1.428,89.553
1761141866.840904,0,0.017509,-0.003155,1.159563,-0.492,1.544,89.553,0.017509,-0.003155,1.159563,-0.492,1.544,89.553
1761141866.914173,0,0.017489,-0.003145,1.159674,-0.419,1.491,89.553,0.017489,-0.003145,1.159674,-0.419,1.491,89.553
1761141867.001832,0,0.017508,-0.003157,1.159591,-0.530,1.592,89.552,0.017508,-0.003157,1.159591,-0.530,1.592,89.552
1761141867.059510,0,0.017516,-0.003150,1.159578,-0.518,1.498,89.559,0.017516,-0.003150,1.159578,-0.518,1.498,89.559
1761141867.130875,0,0.017525,-0.003147,1.159535,-0.596,1.497,89.546,0.017525,-0.003147,1.159535,-0.596,1.497,89.546
1761141867.198128,0,0.017508,-0.003144,1.159676,-0.510,1.459,89.552,0.017508,-0.003144,1.159676,-0.510,1.459,89.552
1761141867.262110,0,0.017501,-0.003135,1.159612,-0.488,1.438,89.549,0.017501,-0.003135,1.159612,-0.488,1.438,89.549
1761141867.321265,0,0.017495,-0.003134,1.159680,-0.485,1.401,89.550,0.017495,-0.003134,1.159680,-0.485,1.401,89.550
1761141867.381721,0,0.017506,-0.003152,1.159595,-0.500,1.490,89.549,0.017506,-0.003152,1.159595,-0.500,1.490,89.549
1761141867.435877,0,0.017496,-0.003139,1.159570,-0.485,1.452,89.552,0.017496,-0.003139,1.159570,-0.485,1.452,89.552
1761141867.490681,0,0.017488,-0.003147,1.159626,-0.457,1.525,89.550,0.017488,-0.003147,1.159626,-0.457,1.525,89.550
1761141867.544915,0,0.017511,-0.003134,1.159536,-0.531,1.448,89.548,0.017511,-0.003134,1.159536,-0.531,1.448,89.548
1761141867.613045,0,0.017488,-0.003155,1.159529,-0.515,1.506,89.544,0.017488,-0.003155,1.159529,-0.515,1.506,89.544
1761141867.670885,0,0.017488,-0.003154,1.159599,-0.446,1.576,89.548,0.017488,-0.003154,1.159599,-0.446,1.576,89.548
1761141867.733735,0,0.017484,-0.003147,1.159560,-0.498,1.552,89.551,0.017484,-0.003147,1.159560,-0.498,1.552,89.551
1761141867.796069,0,0.017488,-0.003146,1.159618,-0.439,1.481,89.552,0.017488,-0.003146,1.159618,-0.439,1.481,89.552
1761141867.855857,0,0.017483,-0.003155,1.159626,-0.475,1.546,89.545,0.017483,-0.003155,1.159626,-0.475,1.546,89.545
1761141867.924065,0,0.017499,-0.003159,1.159680,-0.564,1.506,89.548,0.017499,-0.003159,1.159680,-0.564,1.506,89.548
1761141867.992421,0,0.017481,-0.003156,1.159779,-0.468,1.460,89.551,0.017481,-0.003156,1.159779,-0.468,1.460,89.551
1761141868.054913,0,0.017489,-0.003170,1.159682,-0.526,1.542,89.546,0.017489,-0.003170,1.159682,-0.526,1.542,89.546
1761141868.114143,0,0.017487,-0.003160,1.159774,-0.540,1.465,89.551,0.017487,-0.003160,1.159774,-0.540,1.465,89.551
1761141868.171864,0,0.017481,-0.003178,1.159761,-0.513,1.510,89.549,0.017481,-0.003178,1.159761,-0.513,1.510,89.549
1761141868.364778,0,0.017482,-0.003155,1.159800,-0.526,1.417,89.549,0.017482,-0.003155,1.159800,-0.526,1.417,89.549
1761141868.434274,0,0.017483,-0.003186,1.159890,-0.508,1.460,89.549,0.017483,-0.003186,1.159890,-0.508,1.460,89.549
1761141868.491856,0,0.017474,-0.003171,1.159932,-0.495,1.423,89.551,0.017474,-0.003171,1.159932,-0.495,1.423,89.551
1761141868.551695,0,0.017492,-0.003174,1.159835,-0.601,1.404,89.549,0.017492,-0.003174,1.159835,-0.601,1.404,89.549
1761141868.612233,0,0.017478,-0.003166,1.159913,-0.528,1.365,89.550,0.017478,-0.003166,1.159913,-0.528,1.365,89.550
1761141868.676715,0,0.017508,-0.003165,1.159938,-0.665,1.359,89.548,0.017508,-0.003165,1.159938,-0.665,1.359,89.548
1761141868.733002,0,0.017512,-0.003179,1.159801,-0.706,1.455,89.548,0.017512,-0.003179,1.159801,-0.706,1.455,89.548
1761141868.807078,0,0.017494,-0.003187,1.159834,-0.626,1.468,89.544,0.017494,-0.003187,1.159834,-0.626,1.468,89.544
1761141868.883184,0,0.017500,-0.003180,1.159813,-0.601,1.446,89.547,0.017500,-0.003180,1.159813,-0.601,1.446,89.547
1761141868.946274,0,0.017502,-0.003169,1.159784,-0.632,1.428,89.545,0.017502,-0.003169,1.159784,-0.632,1.428,89.545
1761141869.011712,0,0.017505,-0.003182,1.159804,-0.667,1.425,89.554,0.017505,-0.003182,1.159804,-0.667,1.425,89.554
1761141869.084772,0,0.017473,-0.003181,1.159793,-0.499,1.444,89.549,0.017473,-0.003181,1.159793,-0.499,1.444,89.549
1761141869.153898,0,0.017498,-0.003166,1.159885,-0.633,1.390,89.545,0.017498,-0.003166,1.159885,-0.633,1.390,89.545
1761141869.223925,0,0.017509,-0.003195,1.159819,-0.648,1.541,89.540,0.017509,-0.003195,1.159819,-0.648,1.541,89.540
1761141869.300608,0,0.017487,-0.003193,1.159825,-0.583,1.492,89.546,0.017487,-0.003193,1.159825,-0.583,1.492,89.546
1761141869.361187,0,0.017466,-0.003190,1.159751,-0.488,1.462,89.552,0.017466,-0.003190,1.159751,-0.488,1.462,89.552
1761141869.423340,0,0.017490,-0.003167,1.159791,-0.649,1.368,89.553,0.017490,-0.003167,1.159791,-0.649,1.368,89.553
1761141869.492775,0,0.017501,-0.003166,1.159748,-0.678,1.377,89.548,0.017501,-0.003166,1.159748,-0.678,1.377,89.548
1761141869.554316,0,0.017484,-0.003182,1.159771,-0.569,1.445,89.550,0.017484,-0.003182,1.159771,-0.569,1.445,89.550
1761141869.616936,0,0.017479,-0.003211,1.159671,-0.543,1.600,89.547,0.017479,-0.003211,1.159671,-0.543,1.600,89.547
1761141869.693991,0,0.017491,-0.003186,1.159657,-0.631,1.577,89.540,0.017491,-0.003186,1.159657,-0.631,1.577,89.540
1761141869.755195,0,0.017497,-0.003182,1.159699,-0.712,1.428,89.549,0.017497,-0.003182,1.159699,-0.712,1.428,89.549
1761141869.817391,0,0.017484,-0.003166,1.159765,-0.584,1.414,89.545,0.017484,-0.003166,1.159765,-0.584,1.414,89.545
1761141869.892238,0,0.017498,-0.003181,1.159682,-0.641,1.461,89.544,0.017498,-0.003181,1.159682,-0.641,1.461,89.544
1761141869.956908,0,0.017504,-0.003183,1.159728,-0.646,1.450,89.546,0.017504,-0.003183,1.159728,-0.646,1.450,89.546
1761141870.022011,0,0.017474,-0.003165,1.157621,-0.617,2.090,89.551,0.017474,-0.003165,1.157621,-0.617,2.090,89.551
1761141870.088548,0,0.017497,-0.003155,1.161853,-0.648,0.561,89.541,0.017497,-0.003155,1.161853,-0.648,0.561,89.541
1761141870.152600,0,0.017515,-0.003161,1.162812,-0.878,1.277,89.541,0.017515,-0.003161,1.162812,-0.878,1.277,89.541
1761141870.212423,0,0.017534,-0.003125,1.154724,-0.677,1.723,89.539,0.017534,-0.003125,1.154724,-0.677,1.723,89.539
1761141870.273897,0,0.017482,-0.003179,1.159645,-0.570,1.511,89.549,0.017482,-0.003179,1.159645,-0.570,1.511,89.549
1761141870.348959,0,0.017492,-0.003166,1.159677,-0.646,1.385,89.548,0.017492,-0.003166,1.159677,-0.646,1.385,89.548
1761141870.414478,0,0.017498,-0.003180,1.159679,-0.687,1.475,89.545,0.017498,-0.003180,1.159679,-0.687,1.475,89.545
1761141870.478084,0,0.017485,-0.003185,1.159617,-0.599,1.488,89.547,0.017485,-0.003185,1.159617,-0.599,1.488,89.547
1761141870.548089,0,0.017501,-0.003183,1.159680,-0.693,1.423,89.546,0.017501,-0.003183,1.159680,-0.693,1.423,89.546
1761141870.613757,0,0.017495,-0.003174,1.159572,-0.692,1.413,89.543,0.017495,-0.003174,1.159572,-0.692,1.413,89.543
1761141870.675827,0,0.017483,-0.003169,1.159606,-0.637,1.433,89.546,0.017483,-0.003169,1.159606,-0.637,1.433,89.546
1761141870.755685,0,0.017490,-0.003200,1.159513,-0.701,1.564,89.540,0.017490,-0.003200,1.159513,-0.701,1.564,89.540
1761141870.820609,0,0.017497,-0.003181,1.159468,-0.741,1.452,89.545,0.017497,-0.003181,1.159468,-0.741,1.452,89.545
1761141870.883770,0,0.017474,-0.003163,1.159542,-0.594,1.391,89.550,0.017474,-0.003163,1.159542,-0.594,1.391,89.550
1761141870.946305,0,0.017475,-0.003197,1.159509,-0.632,1.593,89.547,0.017475,-0.003197,1.159509,-0.632,1.593,89.547
1761141871.013165,0,0.017443,-0.003180,1.159577,-0.475,1.460,89.554,0.017443,-0.003180,1.159577,-0.475,1.460,89.554
1761141871.081425,0,0.017469,-0.003197,1.159445,-0.618,1.515,89.541,0.017469,-0.003197,1.159445,-0.618,1.515,89.541
1761141871.150329,0,0.017463,-0.003187,1.159425,-0.539,1.503,89.548,0.017463,-0.003187,1.159425,-0.539,1.503,89.548
1761141871.215928,0,0.017450,-0.003176,1.159565,-0.460,1.501,89.548,0.017450,-0.003176,1.159565,-0.460,1.501,89.548
